#AGE= 2.000 EEPS=276
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 149  1.581619  3.8185  3.7746  1.0899  2.3740  2.4452  2.0388  1.7841  1.5346  1.2263  1.0189  1.0070  1.8706  2.1292
 150  1.581878  3.8164  3.7665  1.0897  2.3860  2.4537  2.0406  1.7822  1.5294  1.2161  1.0051  0.9925  1.8702  2.1329
 151  1.582118  3.8151  3.7585  1.0923  2.3871  2.4522  2.0349  1.7742  1.5192  1.2027  0.9893  0.9763  1.8630  2.1283
 152  1.582360  3.8138  3.7550  1.0908  2.3981  2.4610  2.0395  1.7766  1.5195  1.1999  0.9843  0.9709  1.8662  2.1341
 153  1.582607  3.8126  3.7518  1.0892  2.4089  2.4697  2.0443  1.7792  1.5202  1.1977  0.9799  0.9662  1.8697  2.1400
 154  1.582912  3.8111  3.7462  1.0892  2.4174  2.4754  2.0454  1.7779  1.5166  1.1906  0.9702  0.9561  1.8692  2.1424
 155  1.583232  3.8099  3.7408  1.0899  2.4228  2.4783  2.0445  1.7748  1.5116  1.1827  0.9602  0.9457  1.8669  2.1425
 156  1.583557  3.8090  3.7364  1.0905  2.4273  2.4808  2.0438  1.7724  1.5077  1.1763  0.9521  0.9373  1.8652  2.1428
 157  1.583885  3.8081  3.7326  1.0909  2.4313  2.4830  2.0432  1.7704  1.5043  1.1709  0.9451  0.9301  1.8637  2.1430
 158  1.584213  3.8073  3.7292  1.0914  2.4350  2.4850  2.0427  1.7686  1.5012  1.1659  0.9388  0.9236  1.8624  2.1432
 159  1.584543  3.8066  3.7260  1.0918  2.4385  2.4869  2.0423  1.7669  1.4984  1.1613  0.9329  0.9174  1.8611  2.1434
 160  1.584873  3.8059  3.7229  1.0922  2.4419  2.4888  2.0419  1.7653  1.4957  1.1569  0.9272  0.9115  1.8600  2.1437
 161  1.585204  3.8052  3.7199  1.0925  2.4454  2.4908  2.0416  1.7638  1.4931  1.1526  0.9216  0.9058  1.8589  2.1440
 162  1.586558  3.8026  3.7082  1.0940  2.4589  2.4981  2.0401  1.7577  1.4827  1.1356  0.8998  0.8831  1.8545  2.1450
 163  1.587880  3.7995  3.6962  1.0940  2.4797  2.5113  2.0431  1.7552  1.4752  1.1204  0.8788  0.8613  1.8539  2.1509
 164  1.589168  3.7960  3.6840  1.0925  2.5082  2.5306  2.0505  1.7563  1.4707  1.1069  0.8588  0.8402  1.8573  2.1618
 165  1.590408  3.7920  3.6718  1.0889  2.5467  2.5578  2.0639  1.7625  1.4703  1.0962  0.8405  0.8206  1.8660  2.1792
 166  1.591577  3.7875  3.6603  1.0827  2.5970  2.5942  2.0846  1.7750  1.4755  1.0898  0.8255  0.8041  1.8813  2.2045
 167  1.592646  3.7826  3.6501  1.0737  2.6595  2.6402  2.1135  1.7948  1.4873  1.0889  0.8153  0.7922  1.9042  2.2384
 168  1.593592  3.7775  3.6420  1.0619  2.7323  2.6945  2.1499  1.8220  1.5062  1.0944  0.8109  0.7862  1.9345  2.2802
 169  1.594412  3.7726  3.6363  1.0479  2.8128  2.7548  2.1926  1.8555  1.5315  1.1061  0.8125  0.7862  1.9709  2.3282
 170  1.595119  3.7678  3.6329  1.0322  2.8980  2.8189  2.2397  1.8938  1.5619  1.1232  0.8196  0.7919  2.0119  2.3807
 171  1.595736  3.7632  3.6317  1.0154  2.9858  2.8856  2.2898  1.9353  1.5958  1.1444  0.8312  0.8021  2.0561  2.4362
 172  1.596285  3.7589  3.6319  0.9979  3.0752  2.9542  2.3421  1.9791  1.6323  1.1685  0.8459  0.8152  2.1024  2.4937
 173  1.596786  3.7547  3.6334  0.9799  3.1660  3.0238  2.3957  2.0245  1.6705  1.1948  0.8629  0.8308  2.1502  2.5527
 174  1.597256  3.7506  3.6355  0.9617  3.2584  3.0943  2.4502  2.0709  1.7099  1.2224  0.8814  0.8477  2.1989  2.6129
 175  1.597711  3.7466  3.6379  0.9433  3.3528  3.1655  2.5055  2.1179  1.7499  1.2507  0.9006  0.8653  2.2483  2.6739
 176  1.598167  3.7425  3.6401  0.9249  3.4503  3.2377  2.5614  2.1652  1.7901  1.2788  0.9194  0.8824  2.2980  2.7360
 177  1.598643  3.7383  3.6415  0.9067  3.5514  3.3112  2.6177  2.2125  1.8299  1.3059  0.9367  0.8977  2.3477  2.7991
 178  1.599170  3.7337  3.6409  0.8892  3.6577  3.3863  2.6741  2.2590  1.8683  1.3304  0.9504  0.9093  2.3968  2.8634
 179  1.599808  3.7285  3.6363  0.8731  3.7716  3.4631  2.7295  2.3029  1.9029  1.3489  0.9562  0.9126  2.4436  2.9283
 180  1.600696  3.7221  3.6217  0.8623  3.8933  3.5367  2.7766  2.3355  1.9239  1.3498  0.9411  0.8944  2.4798  2.9881
 181  1.601754  3.7159  3.5928  0.8668  3.9782  3.5725  2.7865  2.3312  1.9081  1.3141  0.8896  0.8398  2.4789  3.0115
