#NUMBER OF AGES=1 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 1.5308E-03 1.5308E-03  -1.00   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#AGE= 3.000 EEPS=272
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 130  1.003774  3.9040  4.2457  0.7630  3.0183  3.0870  2.8767  2.7671  2.6608  2.5081  2.4452  2.4289  2.7988  2.8964
 131  1.005607  3.9046  4.2410  0.7710  2.9985  3.0654  2.8566  2.7482  2.6432  2.4915  2.4299  2.4135  2.7794  2.8758
 132  1.007434  3.9051  4.2360  0.7791  2.9785  3.0436  2.8362  2.7289  2.6252  2.4746  2.4139  2.3976  2.7596  2.8550
 133  1.009256  3.9057  4.2308  0.7872  2.9582  3.0217  2.8156  2.7094  2.6069  2.4572  2.3976  2.3812  2.7397  2.8339
 134  1.011070  3.9061  4.2253  0.7954  2.9378  2.9996  2.7947  2.6895  2.5882  2.4394  2.3808  2.3644  2.7194  2.8127
 135  1.012879  3.9066  4.2195  0.8037  2.9172  2.9774  2.7737  2.6694  2.5692  2.4212  2.3634  2.3470  2.6989  2.7913
 136  1.014679  3.9070  4.2135  0.8121  2.8964  2.9550  2.7524  2.6490  2.5498  2.4025  2.3455  2.3291  2.6781  2.7696
 137  1.016470  3.9074  4.2072  0.8206  2.8754  2.9324  2.7309  2.6283  2.5300  2.3834  2.3271  2.3107  2.6571  2.7478
 138  1.018251  3.9076  4.2006  0.8292  2.8543  2.9097  2.7091  2.6073  2.5098  2.3637  2.3080  2.2916  2.6357  2.7258
 139  1.020019  3.9079  4.1937  0.8378  2.8329  2.8869  2.6871  2.5860  2.4892  2.3435  2.2883  2.2719  2.6141  2.7036
 140  1.021774  3.9081  4.1864  0.8466  2.8114  2.8640  2.6649  2.5643  2.4681  2.3227  2.2680  2.2515  2.5922  2.6812
 141  1.023513  3.9082  4.1788  0.8554  2.7898  2.8410  2.6425  2.5423  2.4466  2.3013  2.2469  2.2304  2.5700  2.6586
 142  1.025235  3.9082  4.1707  0.8642  2.7680  2.8179  2.6199  2.5200  2.4246  2.2793  2.2251  2.2086  2.5476  2.6359
 143  1.026938  3.9081  4.1623  0.8732  2.7461  2.7947  2.5971  2.4973  2.4021  2.2567  2.2025  2.1860  2.5248  2.6130
 144  1.028619  3.9080  4.1534  0.8822  2.7240  2.7715  2.5740  2.4743  2.3791  2.2334  2.1791  2.1626  2.5018  2.5900
 145  1.030277  3.9078  4.1441  0.8912  2.7019  2.7483  2.5508  2.4510  2.3556  2.2094  2.1549  2.1383  2.4785  2.5668
 146  1.031910  3.9074  4.1342  0.9004  2.6798  2.7252  2.5275  2.4273  2.3316  2.1846  2.1297  2.1130  2.4549  2.5436
 147  1.033514  3.9069  4.1238  0.9095  2.6576  2.7021  2.5039  2.4032  2.3069  2.1590  2.1035  2.0868  2.4310  2.5203
 148  1.035090  3.9063  4.1128  0.9187  2.6354  2.6792  2.4802  2.3788  2.2817  2.1325  2.0762  2.0594  2.4069  2.4969
 149  1.036632  3.9055  4.1012  0.9280  2.6132  2.6563  2.4564  2.3540  2.2558  2.1052  2.0478  2.0310  2.3825  2.4735
 150  1.038141  3.9046  4.0889  0.9372  2.5911  2.6337  2.4325  2.3289  2.2293  2.0770  2.0182  2.0013  2.3578  2.4501
 151  1.039614  3.9035  4.0759  0.9465  2.5692  2.6114  2.4086  2.3034  2.2021  2.0477  1.9873  1.9703  2.3330  2.4268
 152  1.041047  3.9022  4.0621  0.9557  2.5474  2.5893  2.3846  2.2776  2.1743  2.0174  1.9551  1.9380  2.3079  2.4035
 153  1.042440  3.9008  4.0475  0.9649  2.5258  2.5677  2.3607  2.2515  2.1458  1.9860  1.9215  1.9043  2.2827  2.3805
 154  1.043789  3.8990  4.0319  0.9741  2.5046  2.5466  2.3369  2.2252  2.1166  1.9535  1.8862  1.8689  2.2573  2.3577
 155  1.045093  3.8971  4.0154  0.9833  2.4837  2.5262  2.3133  2.1986  2.0867  1.9198  1.8493  1.8318  2.2319  2.3353
 156  1.046348  3.8948  3.9978  0.9923  2.4633  2.5066  2.2900  2.1718  2.0560  1.8847  1.8104  1.7929  2.2065  2.3134
